YEAR,CURRENT ROUND,A_TEAM,B_TEAM,A_SEED,B_SEED,A_SCORE,B_SCORE,A_WIN,SCORE_DIFF,DIFF_SEED,DIFF_KADJ O,DIFF_KADJ D,DIFF_KADJ EM,DIFF_BADJ EM,DIFF_BADJ O,DIFF_BADJ D,DIFF_BARTHAG,DIFF_KADJ T,DIFF_EFG%,DIFF_TOV%,DIFF_OREB%,DIFF_FTR,DIFF_EFG%D,DIFF_TOV%D,DIFF_DREB%,DIFF_FTRD,DIFF_2PT%,DIFF_3PT%,DIFF_2PT%D,DIFF_3PT%D,DIFF_BLK%,DIFF_AST%,DIFF_WIN%,DIFF_FT%,DIFF_Z_EFG%,DIFF_Z_TOV%,DIFF_Z_OREB%,DIFF_Z_FTR,DIFF_Z_EFG%D,DIFF_Z_TOV%D,DIFF_Z_DREB%,DIFF_Z_FTRD,DIFF_Z_2PT%,DIFF_Z_3PT%,DIFF_Z_2PT%D,DIFF_Z_3PT%D,DIFF_Z_2PTR,DIFF_Z_3PTR,DIFF_Z_BLK%,DIFF_Z_AST%,DIFF_Z_FT%,DIFF_Z_WIN%,DIFF_ELITE SOS,DIFF_WAB,DIFF_EXP,DIFF_TALENT,DIFF_AVG HGT,DIFF_EFF HGT,DIFF_NET RPI,DIFF_ELO,DIFF_Q1 PLUS Q2 W,DIFF_R SCORE,DIFF_TR RATING,DIFF_SOS RATING,DIFF_LUCK RATING,DIFF_CONSISTENCY TR RATING,DIFF_V 1-25 WINS,DIFF_SEED
2009,32,Connecticut,Texas A&M,1,9,92.0,66.0,1,26.0,-8,2.5729999999999933,-11.095399999999998,13.668499999999998,13.200000000000001,4.1000000000000085,-9.100000000000009,0.127,2.4036999999999935,0.8999999999999986,-1.1999999999999993,3.299999999999997,-2.5,-6.0,-1.3000000000000007,-1.5999999999999943,-10.2,2.6999999999999957,-2.0,-5.600000000000001,-4.599999999999998,7.9,5.600000000000001,16.12903,-1.3999999999999915,0.37795998633136574,-0.6824119885237289,0.8486471074203906,-0.4777091354303009,-2.5272616028029087,-0.5566558052296315,-0.5618381546934094,-2.0849421604315186,1.1260917690163568,-0.753024849656236,-2.0312885266798673,-2.173741318994993,1.2170690723531539,-1.2170690723531536,2.542518632450073,1.067531674948473,-0.40408432134031846,1.8320044755685776,5.705000000000002,6.799999999999999,0.46599999999999975,17.945000000000007,1.1170000000000044,2.6779999999999973,-28,-37,7,15.400000000000006,9.8,4.300000000000001,-1.1,1.0999999999999996,4,-8
2009,32,Purdue,Washington,5,4,76.0,74.0,1,2.0,1,-2.5660000000000025,-2.593900000000005,0.027899999999998926,0.40000000000000213,-2.5999999999999943,-3.0,0.008000000000000007,-6.478899999999996,1.6000000000000014,-2.599999999999998,-12.5,-11.800000000000004,-3.200000000000003,2.6000000000000014,-0.7000000000000028,-2.200000000000003,1.1000000000000014,1.0,-4.299999999999997,-0.5,6.4,14.600000000000001,-1.4705900000000014,0.20000000000000284,0.6719288645890964,-1.4785593084680788,-3.214572376592391,-2.254787119231021,-1.3478728548282193,1.1133116104592633,-0.24580419267836845,-0.4496934071518968,0.45877812811777624,0.37651242482811803,-1.5597394044148967,-0.2362762303255428,-2.3993647426390763,2.399364742639074,2.059761930086135,2.783207581115661,0.05772633162004667,-0.16703592601206627,-2.080000000000002,-1.1,0.052999999999999936,-9.922000000000011,1.2920000000000016,0.9270000000000067,6,2,3,0.0,-0.3000000000000007,-0.6999999999999993,-1.2000000000000002,0.0,-2,1
2009,32,Marquette,Missouri,6,3,79.0,83.0,0,-4.0,3,2.528000000000006,5.029999999999987,-2.5016000000000034,-2.6999999999999993,1.9000000000000057,4.599999999999994,-0.025999999999999912,-2.6599000000000075,-1.0999999999999943,-0.3000000000000007,-0.29999999999999716,8.399999999999999,4.699999999999996,-3.8999999999999986,3.4000000000000057,-8.799999999999997,-1.1000000000000014,-0.8999999999999986,3.8000000000000043,4.199999999999999,-1.9000000000000004,-4.299999999999997,-9.62567,5.200000000000003,-0.46195109440500093,-0.17060299713093263,-0.07714973703821665,1.605102695045811,1.9796882555289432,-1.6699674156888933,1.1939060787235012,-1.7987736286075844,-0.4587781281177763,-0.3388611823453057,1.3783743573899112,1.984720334734559,-0.5389877320421099,0.5389877320421106,-0.6114918229943214,-0.8197118218354337,1.500884622121193,-1.0933249253269532,2.189,-2.6999999999999997,0.5939999999999999,10.588999999999999,-2.4439999999999884,-1.8689999999999998,25,26,-3,-5.599999999999994,-4.200000000000003,-0.1999999999999993,0.7,-0.1999999999999993,-1,3
2009,32,Maryland,Memphis,10,2,70.0,89.0,0,-19.0,8,-2.054000000000002,14.097999999999999,-16.151500000000002,-14.3,-2.0,12.299999999999997,-0.14500000000000002,1.0031000000000034,-2.5,-0.3000000000000007,-3.200000000000003,-12.000000000000004,7.100000000000001,-0.5,-6.600000000000001,-4.4999999999999964,-4.199999999999996,1.1000000000000014,6.5,5.099999999999998,-4.9,2.6999999999999957,-30.570409999999995,7.200000000000003,-1.049888850920462,-0.17060299713093274,-0.8229305284076529,-2.293003850065445,2.990592896650109,-0.21409838662678127,-2.3175823881103224,-0.9198274237197871,-1.7516983073587777,0.41416366731093035,2.3577456113248454,2.4100175493205356,0.5389877320421099,-0.5389877320421111,-1.577005227722197,0.5147027718501557,2.078147938321651,-3.4723184184024944,9.387999999999998,-6.800000000000001,-0.236,-5.744,-1.3719999999999999,-2.0789999999999935,48,60,-7,-45.7,-11.599999999999998,-0.10000000000000142,1.2999999999999998,1.5,1,8
2009,32,Pittsburgh,Oklahoma St.,1,8,84.0,76.0,1,8.0,-7,6.415000000000006,-5.297700000000006,11.7122,10.799999999999997,6.099999999999994,-4.700000000000003,0.07699999999999996,-4.375299999999996,-0.20000000000000284,1.0,14.600000000000001,-8.399999999999999,-2.8999999999999986,-1.1999999999999993,1.0999999999999943,-10.699999999999996,2.5,-2.6999999999999957,-3.8000000000000043,-0.7999999999999972,4.000000000000001,14.700000000000003,20.43010000000001,-7.0,-0.08399110807363819,0.5686766571031078,3.754620535859913,-1.6051026950458107,-1.2215097746880719,-0.5138361279042747,0.38626373135171826,-2.1871452075114943,1.0426775639040355,-1.016583547035917,-1.3783743573899112,-0.37804196852086713,2.1733376292020616,-2.1733376292020603,1.2873512063038346,2.802270646739741,-2.0204216067016043,2.32053847232683,-0.6330000000000027,5.8999999999999995,0.18900000000000006,-11.504000000000005,0.8439999999999941,0.76400000000001,-17,-27,7,2.4000000000000057,6.699999999999999,1.1999999999999993,1.2000000000000002,0.1999999999999993,4,-7
2009,32,Wisconsin,Xavier,12,4,49.0,60.0,0,-11.0,8,2.695999999999998,3.8260999999999967,-1.129999999999999,-1.0,3.200000000000003,4.200000000000003,-0.018000000000000016,-6.8685000000000045,-2.1000000000000014,-4.600000000000001,-4.900000000000006,-11.299999999999997,5.0,1.0,1.8000000000000114,-0.10000000000000142,-1.1000000000000014,-3.1000000000000014,7.599999999999994,-0.7000000000000028,-4.5,-0.5,-16.83468,5.0,-0.8819066347731888,-2.6159126226742964,-1.2601123716242189,-2.1592452921449596,2.1060513356690906,0.42819677325356253,0.6320679240300917,-0.020440609415995577,-0.4587781281177763,-1.1671885169671663,2.7567487147798175,-0.33078672245576124,-0.2955739175714782,0.29557391757148066,-1.4482701070918136,-0.09531532812039936,1.4431582905011462,-1.9121552321971511,8.198,-2.5,0.30600000000000005,47.887,-1.0759999999999934,-0.938999999999993,28,31,-2,-31.599999999999994,-2.1000000000000014,1.3000000000000007,-1.7,-0.3000000000000007,-2,8
2009,32,UCLA,Villanova,6,3,69.0,89.0,0,-20.0,3,6.334999999999994,2.9295999999999935,3.4055,5.200000000000003,7.5,2.299999999999997,0.027999999999999914,-2.366199999999992,4.5,-0.3999999999999986,1.3999999999999986,-12.400000000000002,2.3999999999999986,2.1000000000000014,-0.29999999999999716,-3.0,4.300000000000004,3.0,3.0,2.3000000000000043,-0.9000000000000004,-1.3000000000000043,-3.030299999999997,-2.1000000000000085,1.8897999316568317,-0.22747066284124226,0.36003210617834747,-2.369437311734293,1.0109046411211629,0.8992132238324819,-0.10534465400501361,-0.6132182824798585,1.793405409914943,1.1295372744843541,1.0881902821499287,1.0868706594974988,-0.2608005155042472,0.2608005155042472,-0.2896540214183629,-0.24781985311303908,-0.6061264820104839,-0.34419448425078597,-2.061,-1.5,-0.20799999999999974,14.25200000000001,0.15400000000001057,0.7379999999999995,20,9,-2,-2.299999999999997,2.8999999999999986,-0.40000000000000036,-4.3,1.700000000000001,-4,3
2009,32,Texas,Duke,7,2,69.0,74.0,0,-5.0,5,-7.168999999999997,-0.34850000000000136,-6.820899999999998,-7.199999999999999,-6.900000000000006,0.29999999999999716,-0.04999999999999993,-0.6483000000000061,-2.799999999999997,0.6999999999999993,1.5,-2.6000000000000014,-1.5,-3.400000000000002,0.29999999999999716,5.399999999999999,-2.1000000000000014,-2.799999999999997,-2.6000000000000014,-0.10000000000000142,4.5,-0.7999999999999972,-15.686270000000007,-5.200000000000003,-1.1758755130309164,0.39807365997217503,0.38574868519108685,-0.4968175008475133,-0.6318154007007272,-1.4558690290621135,0.1053446540050137,1.103792908463745,-0.8758491536793905,-1.0542347895187292,-0.9430982445299387,-0.04725524606510928,1.8777637116305796,-1.8777637116305803,1.4482701070918136,-0.15250452499263845,-1.500884622121193,-1.7817138938285266,0.652000000000001,-5.199999999999999,0.17100000000000004,-21.64,-1.6219999999999999,-0.3019999999999925,40,37,-8,-4.5,-6.399999999999999,-1.9999999999999982,-0.6000000000000001,-1.5999999999999996,0,5
2009,32,North Carolina,LSU,1,8,84.0,70.0,1,14.0,-7,12.069000000000003,-1.7790000000000106,13.847700000000001,13.299999999999999,11.200000000000003,-2.1000000000000085,0.10799999999999998,6.9742999999999995,3.1000000000000014,-0.5,2.8999999999999986,3.1999999999999957,2.200000000000003,1.5,-1.5,-9.799999999999997,4.0,0.3999999999999986,0.30000000000000426,3.8999999999999986,-2.9000000000000004,0.8999999999999986,8.308890000000005,4.799999999999997,1.3018621751413737,-0.2843383285515537,0.7457807913694343,0.6114676933507843,0.926662587694401,0.6422951598803437,-0.5267232700250731,-2.003179722767537,1.668284102246457,0.1506049699312466,0.1088190282149944,1.842954596539233,-0.0869335051680824,0.0869335051680824,-0.93332962457028,0.17156759061671856,1.3854319588810995,0.9437593994807504,7.434000000000001,5.300000000000001,-0.20900000000000007,47.766999999999996,-0.7560000000000002,0.007999999999995566,-34,-25,3,26.5,12.8,5.700000000000001,-3.1,0.1999999999999993,3,-7
2009,32,Western Kentucky,Gonzaga,12,4,81.0,83.0,0,-2.0,8,-6.992999999999995,11.929399999999987,-18.922469999999997,-19.799999999999997,-6.5,13.299999999999997,-0.2929999999999999,-2.1381999999999977,-3.200000000000003,3.6999999999999993,6.100000000000001,-0.6000000000000014,6.300000000000004,-2.1000000000000014,-0.9000000000000057,2.6999999999999993,-3.1000000000000014,-2.8999999999999986,9.0,1.0999999999999943,-4.9,0.5,-9.139780000000002,-0.3999999999999915,-1.3438577291781926,2.104103631281498,1.5687113197770872,-0.11465019250327246,2.6536246829430556,-0.8992132238324819,-0.31603396201504586,0.5518964542318725,-1.2929201792410048,-1.0918860320015418,3.264570846449786,0.5198077067161914,-0.9910419589161388,0.9910419589161393,-1.5770052277221973,0.09531532812039933,-0.11545266324008922,-1.0381354530131184,-10.598,-6.5,-0.256,-71.048,-2.0829999999999984,-3.6359999999999957,17,43,-5,-98.9,-15.5,-8.200000000000001,3.9,1.4000000000000004,-1,8
2009,32,Arizona St.,Syracuse,6,3,67.0,78.0,0,-11.0,3,0.7190000000000083,-1.0258000000000038,1.7450999999999972,2.1000000000000014,1.5,-0.5999999999999943,0.014000000000000012,-10.615499999999997,1.8999999999999986,-1.8000000000000007,-6.200000000000003,-2.200000000000003,-0.19999999999999574,0.3000000000000007,5.6000000000000085,4.299999999999997,2.3999999999999986,1.2000000000000028,-2.1000000000000014,1.8999999999999986,-6.000000000000001,3.5999999999999943,-0.8021399999999943,10.0,0.7979155266995506,-1.0236179827855945,-1.5944278987898266,-0.42038403917866535,-0.08424205342676183,0.12845903197606912,1.9664335414269427,0.8789462048877967,1.0009704613478734,0.4518149097937427,-0.7617331975049506,0.8978496752370618,-2.1733376292020603,2.1733376292020603,-1.931026809455752,0.6862703624668742,2.8863165810022924,-0.09111050509748994,-3.149000000000001,-1.1000000000000005,-0.07299999999999995,-26.437999999999995,-0.3059999999999974,-0.3020000000000067,19,10,2,-1.2999999999999972,-0.20000000000000284,-0.8999999999999986,-1.3,1.9000000000000004,-2,3
2009,32,Michigan,Oklahoma,10,2,63.0,73.0,0,-10.0,8,-5.911999999999992,2.8770000000000095,-8.7898,-8.900000000000002,-7.099999999999994,1.7999999999999972,-0.09100000000000008,-4.183799999999998,-4.700000000000003,-2.1000000000000014,-8.200000000000003,-18.199999999999996,3.5,3.3000000000000007,-0.8000000000000114,-0.3999999999999986,-4.899999999999999,-2.5999999999999943,7.300000000000004,-2.400000000000002,-4.0,14.299999999999997,-25.0,7.300000000000011,-1.9737910397304699,-1.194220979916527,-2.1087594790446094,-3.47772250593259,1.4742359349683634,1.4130493517367566,-0.2809190773467097,-0.08176243766398084,-2.043648025251909,-0.9789323045531048,2.647929686564828,-1.1341259055626063,-2.2776578354037604,2.2776578354037595,-1.2873512063038344,2.7260183842434205,2.1070111041316766,-2.839607334676322,4.424000000000003,-6.5,-0.4829999999999999,-14.18699999999999,-1.7199999999999989,-1.2920000000000016,39,45,-7,-15.200000000000003,-7.0,-1.0,-0.7999999999999998,1.4000000000000004,1,8
2009,16,Louisville,Arizona,1,12,103.0,64.0,1,39.0,-11,-8.013000000000005,-17.367999999999995,9.354299999999999,8.8,-6.3999999999999915,-15.200000000000003,0.09999999999999998,3.3273999999999972,-1.3000000000000043,0.3000000000000007,-1.3999999999999986,-4.799999999999997,-6.799999999999997,5.300000000000001,2.299999999999997,5.899999999999999,-0.20000000000000284,-3.5,-5.899999999999999,-5.100000000000001,6.699999999999999,5.600000000000001,25.473479999999995,-9.100000000000009,-0.5459422024786421,0.17060299713093272,-0.3600321061783474,-0.9172015400261772,-2.864229816509962,2.2694428982438817,0.8076423473717778,1.2059959555437216,-0.08341420511232403,-1.317793486898413,-2.1401075548948594,-2.410017549320537,-1.4952562888910177,1.4952562888910177,2.1563132705589223,1.067531674948473,-2.6265480887120884,2.8933872259092235,-2.8169999999999966,7.2,0.31600000000000006,1.1079999999999899,0.05100000000000193,0.3960000000000008,-58,-67,8,45.400000000000006,8.5,1.1999999999999993,0.4,3.9000000000000004,4,-11
2009,16,Kansas,Michigan St.,3,2,62.0,67.0,0,-5.0,1,2.075000000000003,1.7271000000000072,0.347999999999999,1.6000000000000014,2.4000000000000057,0.7999999999999972,0.009000000000000008,0.46410000000000196,3.5,-0.20000000000000284,-3.8999999999999986,-1.5999999999999943,-3.0,-1.1000000000000014,-3.0,1.2000000000000028,3.0,2.700000000000003,-5.699999999999996,1.5,2.6999999999999993,-2.9000000000000057,-3.125,4.200000000000003,1.469844391288647,-0.1137353314206232,-1.0029465814968255,-0.30573384667539155,-1.2636308014014543,-0.47101645057891933,-1.0534465400501463,0.24528731299194406,1.2512130766848428,1.0165835470359197,-2.067561536084863,0.7088286909766284,-0.6780813403110415,0.6780813403110431,0.8689620642550879,-0.5528289030983173,1.2122529640209636,-0.3549509168345403,-1.8610000000000007,-2.0,-0.677,-8.670000000000002,0.0969999999999942,0.7530000000000001,5,5,-2,-0.10000000000000853,1.5,0.09999999999999787,-2.4,-1.1999999999999993,2,1
2009,16,Connecticut,Purdue,1,5,72.0,60.0,1,12.0,-4,4.421999999999997,-1.6543999999999954,6.0764,5.800000000000001,5.799999999999997,0.0,0.030999999999999917,0.28649999999998954,0.3999999999999986,0.5999999999999979,10.5,11.700000000000003,-1.3999999999999986,-5.5,0.10000000000000853,-11.7,1.0999999999999943,-0.3999999999999986,-1.1000000000000014,-1.4999999999999964,4.9,-4.699999999999996,13.567360000000008,-2.299999999999997,0.16798221614727335,0.3412059942618635,2.7002407963376083,2.2356787538138088,-0.5896943739873446,-2.355082252894594,0.0351148846683412,-2.391551301671448,0.4587781281177733,-0.15060496993124667,-0.39900310345497436,-0.7088286909766267,1.8951504126641976,-1.8951504126641963,1.577005227722197,-0.895964084331753,-0.6638528136305264,1.5410389987277666,3.3210000000000015,4.799999999999999,0.6609999999999998,10.931000000000012,1.3760000000000048,2.2069999999999936,-12,-10,2,0.7000000000000028,4.5,2.5,2.4,-0.20000000000000107,5,-4
2009,16,Missouri,Memphis,3,2,102.0,91.0,1,11.0,1,3.771000000000001,9.7273,-5.9558,-3.3000000000000007,5.099999999999994,8.400000000000006,-0.026000000000000023,5.274500000000003,3.5,-1.1999999999999993,-3.200000000000003,-3.1000000000000014,5.800000000000004,3.0,-3.9000000000000057,5.0,2.5,3.799999999999997,7.299999999999997,1.5,-5.9,9.599999999999994,-8.823529999999991,-2.799999999999997,1.469844391288647,-0.682411988523729,-0.8229305284076529,-0.5923593279335734,2.443019549376147,1.2845903197606874,-1.3694805020651921,1.0220304707997643,1.0426775639040358,1.4307472143468474,2.6479296865648254,0.7088286909766284,-0.12170690723531585,0.12170690723531527,-1.8988430292981557,1.8300542999116662,-0.808168642680641,-1.0022144202294616,5.445999999999998,-0.8000000000000007,0.001000000000000112,-35.67799999999999,-0.7340000000000089,-0.546999999999997,3,7,-3,-0.10000000000000853,-2.599999999999998,0.3999999999999986,-0.9,1.5999999999999996,1,1
2009,16,Pittsburgh,Xavier,1,4,60.0,55.0,1,5.0,-3,10.322000000000003,-0.06050000000000466,10.3826,10.5,11.5,1.0,0.06299999999999994,-0.5279000000000025,0.6999999999999957,-3.5,5.799999999999997,-14.600000000000001,2.8999999999999986,1.5,-1.5,-2.799999999999997,4.099999999999994,-4.299999999999997,3.5999999999999943,0.5,-2.0999999999999996,6.5,8.971770000000006,-0.10000000000000853,0.29396887825772755,-1.9903682998608772,1.4915615827388686,-2.7898213509129577,1.2215097746880719,0.6422951598803438,-0.5267232700250732,-0.5723370636478674,1.709991204802616,-1.6190034267609064,1.3058283385799123,0.2362762303255428,0.7476281444455107,-0.7476281444455082,-0.6758593833095129,1.2390992655651916,-0.02886316581002535,1.0190521558811603,9.472999999999999,5.8,0.3640000000000001,27.521,-1.7309999999999945,-1.6499999999999915,-15,-23,5,1.2000000000000028,6.299999999999997,4.0,0.9000000000000001,-0.20000000000000107,4,-3
2009,16,Villanova,Duke,3,2,77.0,54.0,1,23.0,1,-4.2309999999999945,-0.6106999999999942,-3.6202999999999967,-4.800000000000001,-4.299999999999997,0.5,-0.029999999999999916,1.3241999999999905,0.6000000000000014,1.5,-2.1000000000000014,1.6000000000000014,0.0,-1.4000000000000021,2.5,7.0,-0.4000000000000057,1.8999999999999986,-1.1000000000000014,-0.20000000000000284,0.0,6.900000000000006,-3.5650600000000026,1.9000000000000057,0.2519733242209115,0.8530149856546616,-0.540048159267522,0.30573384667539283,0.0,-0.5994754825549884,0.8778721167084552,1.43084265911967,-0.16682841022464806,0.7153736071734238,-0.39900310345497436,-0.0945104921302185,0.5911478351429613,-0.5911478351429601,0.0,1.315351528061512,0.5484001503904372,-0.40493482098244693,-0.33999999999999986,-1.7999999999999998,0.34399999999999986,-29.012,-0.6230000000000047,-0.8900000000000006,12,6,-5,-0.20000000000000284,-5.0,-1.5999999999999979,2.1999999999999997,-1.9000000000000004,2,1
2009,16,North Carolina,Gonzaga,1,4,98.0,77.0,1,21.0,-3,5.783000000000001,3.1785999999999888,2.6040000000000028,3.0,7.200000000000003,4.199999999999989,0.008000000000000007,6.025199999999998,-2.3999999999999986,0.6000000000000014,9.100000000000001,4.699999999999996,4.400000000000006,-1.4000000000000021,-1.4000000000000057,-4.199999999999999,-1.3999999999999986,-2.6000000000000014,6.100000000000001,1.2999999999999972,-1.3000000000000007,5.399999999999999,3.763440000000003,5.799999999999997,-1.007893296883643,0.3412059942618655,2.340208690159261,0.8980931746089649,1.853325175388802,-0.5994754825549884,-0.4916083853567369,-0.8585055954718018,-0.5838994357862592,-0.9789323045531075,2.212653573704855,0.6143181988464099,0.6954680413446592,-0.6954680413446593,-0.4183891420487464,1.0294055437003127,1.6740636169813286,0.42746767310457057,4.298000000000002,3.3,-0.04499999999999993,13.12599999999999,-1.4009999999999962,-2.0589999999999975,-23,-6,6,1.0,4.0,2.5,0.20000000000000007,1.5,2,-3
2009,16,Syracuse,Oklahoma,3,2,71.0,84.0,0,-13.0,1,-0.9650000000000034,0.6295000000000073,-1.5951999999999984,-1.4000000000000021,-1.8999999999999915,-0.5,-0.008000000000000007,2.921599999999998,-0.6000000000000014,0.6999999999999993,-0.5,-6.599999999999994,1.0,1.1999999999999993,-4.300000000000011,-3.799999999999997,-0.6999999999999957,-0.3999999999999986,5.5,-4.600000000000001,0.9000000000000004,9.200000000000003,-10.845590000000001,-4.099999999999994,-0.25197332422091145,0.39807365997217503,-0.12858289506369563,-1.2611521175359934,0.4212102671338181,0.5138361279042747,-1.5099400407385468,-0.7767431578078202,-0.2919497178931283,-0.1506049699312467,1.9950155172748691,-2.173741318994994,0.4172808248067941,-0.4172808248067953,0.28965402141836283,1.7538020374153482,-1.1833897982109383,-1.231888676515687,5.887000000000004,-1.5,-0.10899999999999999,-1.1219999999999999,-0.46000000000000796,-0.10599999999999454,7,3,-7,-0.20000000000000284,-1.0999999999999979,1.0,-0.9999999999999998,1.0,4,1
2009,8,Louisville,Michigan St.,1,2,52.0,64.0,0,-12.0,-1,-3.5150000000000006,-6.100399999999993,2.584699999999998,3.1000000000000014,-2.0999999999999943,-5.200000000000003,0.025999999999999912,1.0078000000000031,1.7999999999999972,-1.4000000000000021,-6.199999999999996,-9.599999999999994,-3.6000000000000014,2.8000000000000007,-5.700000000000003,-4.0,1.3999999999999986,0.7000000000000028,-4.099999999999994,-1.6000000000000014,6.899999999999999,-0.8000000000000043,3.598479999999995,-4.299999999999997,0.7559199726627315,-0.7961473199443521,-1.5944278987898248,-1.8344030800523545,-1.5163569616817458,1.1989509651099755,-2.0015484260952787,-0.8176243766398114,0.5838994357862594,0.2635586973796837,-1.4871933856049004,-0.7560839370417375,-1.9820839178322789,1.9820839178322793,2.2206808308741137,-0.15250452499263978,-1.241116129830985,0.40873080806744144,-1.343,0.5999999999999996,0.15799999999999992,-4.949000000000012,0.31799999999999784,0.3359999999999985,-2,-5,0,0.0,3.599999999999998,0.8999999999999986,-1.4,-0.09999999999999964,5,-1
2009,8,Connecticut,Missouri,1,3,82.0,75.0,1,7.0,-2,0.06699999999999307,-4.488900000000001,4.556099999999997,3.3000000000000007,0.20000000000000284,-3.1000000000000085,0.020000000000000018,-4.2716000000000065,-1.6999999999999957,1.1999999999999993,4.899999999999999,8.5,-3.700000000000003,-8.7,2.9000000000000057,-19.999999999999996,-1.6000000000000014,-1.0999999999999943,-5.799999999999997,0.5,7.9,-6.599999999999994,4.743830000000003,0.9000000000000057,-0.7139244186259124,0.682411988523729,1.260112371624217,1.624211060463023,-1.558477988395128,-3.7253119273059934,1.01833165538181,-4.088121883199056,-0.6673136408985834,-0.4141636673109277,-2.1038345454898613,0.2362762303255428,1.4257094847565521,-1.4257094847565515,2.542518632450073,-1.2581623311892702,0.25976849229020793,0.5388245784983035,5.173000000000002,2.5999999999999996,0.35299999999999976,39.99,0.06400000000000716,2.1709999999999923,-2,-2,3,0.10000000000000853,0.8999999999999986,2.1000000000000014,2.5,-2.0,3,-2
2009,8,Pittsburgh,Villanova,1,3,76.0,78.0,0,-2.0,-2,7.841999999999999,0.07169999999999277,7.769599999999997,8.0,8.599999999999994,0.5999999999999943,0.041999999999999926,-2.0660999999999916,1.8999999999999986,-1.1999999999999993,7.399999999999999,-10.800000000000004,-0.3999999999999986,-2.5,1.2999999999999972,-7.299999999999997,3.5,-1.0999999999999943,0.29999999999999716,-0.3999999999999986,0.5,4.0,8.308890000000005,-6.900000000000006,0.7979155266995506,-0.6824119885237289,1.903026846942695,-2.063703465058901,-0.16848410685352666,-1.0704919331339062,0.45649350068839567,-1.4921644873676552,1.45974858946565,-0.4141636673109277,0.10881902821499184,-0.18902098426043354,0.5216010310084944,-0.5216010310084944,0.16091890078797927,0.7625226249631948,-1.9915584408915832,0.9437593994807504,1.0650000000000013,2.5999999999999996,-0.09099999999999975,-6.153999999999996,-0.8199999999999932,-0.5989999999999895,-11,-7,3,0.29999999999999716,4.899999999999999,1.1999999999999993,-0.7999999999999998,0.0,1,-2
2009,8,North Carolina,Oklahoma,1,2,72.0,60.0,1,12.0,-1,4.716999999999999,-0.5531000000000006,5.269200000000001,5.099999999999998,4.200000000000003,-0.9000000000000057,0.027999999999999914,6.170999999999992,-2.299999999999997,-2.6999999999999993,3.8999999999999986,-7.5,1.4000000000000057,2.5,-0.30000000000001137,-4.799999999999997,-4.299999999999997,1.5,1.8000000000000043,0.8999999999999986,0.6999999999999993,5.200000000000003,2.7217700000000065,8.5,-0.9658977428468238,-1.5354269741783904,1.0029465814968255,-1.433127406290903,0.5896943739873477,1.0704919331339062,-0.10534465400501862,-0.981149251967773,-1.7934054099149401,0.564768637242177,0.6529141692899587,0.42529721458597636,1.1996823713195357,-1.1996823713195377,0.2252864611031708,0.9912794124521536,2.4533690938519483,0.3091503222120797,-1.1049999999999969,0.2999999999999998,0.28000000000000025,18.679000000000002,-0.5349999999999966,0.28600000000000136,-2,-7,-3,0.0,7.100000000000001,1.6000000000000014,-3.1999999999999997,3.5,2,-1
2009,4,Michigan St.,Connecticut,2,1,82.0,73.0,1,9.0,1,-1.8649999999999949,3.3922999999999917,-5.257199999999997,-5.400000000000002,-2.700000000000003,2.700000000000003,-0.03299999999999992,0.37290000000000134,-1.0,2.900000000000002,1.0,-3.3000000000000043,5.100000000000001,3.5,5.200000000000003,16.099999999999998,-1.6999999999999957,0.5999999999999943,6.799999999999997,0.6999999999999993,-9.0,6.5,-5.8467700000000065,0.8999999999999915,-0.41995554036818483,1.6491623055990137,0.25716579012739116,-0.6305760587679979,2.1481723623824727,1.4986887063874688,1.8259740027535878,3.29093811597524,-0.7090207434547424,0.22590745489686867,2.466564639539837,0.3307867224557596,-0.46944092790764547,0.469440927907645,-2.896540214183627,1.2390992655651916,0.2597684922902038,-0.6641012390466199,-0.4510000000000005,-1.299999999999999,-0.6069999999999998,4.652000000000001,-1.1239999999999952,-2.073999999999998,-2,1,1,0.0,-3.8999999999999986,-1.6999999999999993,0.2999999999999998,3.4000000000000004,-3,1
2009,4,Villanova,North Carolina,3,1,69.0,83.0,0,-14.0,2,-9.00699999999999,-2.156899999999993,-6.8492999999999995,-7.300000000000001,-9.399999999999991,-2.0999999999999943,-0.03799999999999992,-5.608699999999999,-1.2000000000000028,2.099999999999998,-4.899999999999999,3.4000000000000057,0.19999999999999574,1.5,1.2000000000000028,12.799999999999997,-1.7000000000000028,-0.5,0.29999999999999716,-1.1000000000000014,-2.299999999999999,-0.7999999999999972,-8.308890000000005,-2.3999999999999915,-0.503946648441823,1.1942209799165249,-1.2601123716242169,0.6496844241852104,0.08424205342676186,0.6422951598803439,0.4213786160200595,2.6163980052473956,-0.7090207434547454,-0.18825621241405893,0.10881902821499184,-0.5198077067161948,-0.6780813403110413,0.6780813403110432,-0.7402269436247044,-0.1525045249926384,-0.6927159794405475,-0.9437593994807504,2.671999999999997,-1.7000000000000002,0.01499999999999968,-27.711,0.0899999999999892,-0.703000000000003,10,8,-1,-0.20000000000000284,-8.8,-1.5,3.3,-4.1,1,2
