YEAR,CURRENT ROUND,A_TEAM_NO,A_TEAM,A_SEED,A_SCORE,A_ROUND,B_TEAM_NO,B_TEAM,B_SEED,B_SCORE,B_ROUND,A_WIN,SCORE_DIFF,A_KADJ O,A_KADJ D,A_KADJ EM,A_BADJ EM,A_BADJ O,A_BADJ D,A_BARTHAG,A_KADJ T,A_RAW T,A_EFG%,A_TOV%,A_OREB%,A_FTR,A_EFG%D,A_TOV%D,A_DREB%,A_FTRD,A_2PT%,A_3PT%,A_2PT%D,A_3PT%D,A_2PTR,A_3PTR,A_BLK%,A_AST%,A_WIN%,A_ELITE SOS,A_WAB,A_EXP,A_TALENT,A_AVG HGT,A_EFF HGT,A_FT%,A_GAMES,A_W,A_L,B_KADJ O,B_KADJ D,B_KADJ EM,B_BADJ EM,B_BADJ O,B_BADJ D,B_BARTHAG,B_KADJ T,B_RAW T,B_EFG%,B_TOV%,B_OREB%,B_FTR,B_EFG%D,B_TOV%D,B_DREB%,B_FTRD,B_2PT%,B_3PT%,B_2PT%D,B_3PT%D,B_2PTR,B_3PTR,B_BLK%,B_AST%,B_WIN%,B_ELITE SOS,B_WAB,B_EXP,B_TALENT,B_AVG HGT,B_EFF HGT,B_FT%,B_GAMES,B_W,B_L,A_NET RPI,A_ELO,A_Q1 W,A_Q2 W,A_Q1 PLUS Q2 W,A_Q3 Q4 L,A_R SCORE,B_NET RPI,B_ELO,B_Q1 W,B_Q2 W,B_Q1 PLUS Q2 W,B_Q3 Q4 L,B_R SCORE,A_TR RATING,A_SOS RATING,A_LUCK RATING,A_CONSISTENCY TR RATING,A_V 1-25 WINS,A_V 1-25 LOSS,B_TR RATING,B_SOS RATING,B_LUCK RATING,B_CONSISTENCY TR RATING,B_V 1-25 WINS,B_V 1-25 LOSS,A_Z_EFG%,B_Z_EFG%,A_Z_TOV%,B_Z_TOV%,A_Z_OREB%,B_Z_OREB%,A_Z_FTR,B_Z_FTR,A_Z_EFG%D,B_Z_EFG%D,A_Z_TOV%D,B_Z_TOV%D,A_Z_DREB%,B_Z_DREB%,A_Z_FTRD,B_Z_FTRD,A_Z_2PT%,B_Z_2PT%,A_Z_3PT%,B_Z_3PT%,A_Z_2PT%D,B_Z_2PT%D,A_Z_3PT%D,B_Z_3PT%D,A_Z_2PTR,B_Z_2PTR,A_Z_3PTR,B_Z_3PTR,A_Z_BLK%,B_Z_BLK%,A_Z_AST%,B_Z_AST%,A_Z_FT%,B_Z_FT%,A_Z_WIN%,B_Z_WIN%,DIFF_KADJ O,DIFF_KADJ D,DIFF_KADJ EM,DIFF_BADJ EM,DIFF_BADJ O,DIFF_BADJ D,DIFF_BARTHAG,DIFF_KADJ T,DIFF_EFG%,DIFF_TOV%,DIFF_OREB%,DIFF_FTR,DIFF_EFG%D,DIFF_TOV%D,DIFF_DREB%,DIFF_FTRD,DIFF_2PT%,DIFF_3PT%,DIFF_2PT%D,DIFF_3PT%D,DIFF_BLK%,DIFF_AST%,DIFF_WIN%,DIFF_FT%,DIFF_Z_EFG%,DIFF_Z_TOV%,DIFF_Z_OREB%,DIFF_Z_FTR,DIFF_Z_EFG%D,DIFF_Z_TOV%D,DIFF_Z_DREB%,DIFF_Z_FTRD,DIFF_Z_2PT%,DIFF_Z_3PT%,DIFF_Z_2PT%D,DIFF_Z_3PT%D,DIFF_Z_2PTR,DIFF_Z_3PTR,DIFF_Z_BLK%,DIFF_Z_AST%,DIFF_Z_FT%,DIFF_Z_WIN%,DIFF_ELITE SOS,DIFF_WAB,DIFF_EXP,DIFF_TALENT,DIFF_AVG HGT,DIFF_EFF HGT,DIFF_NET RPI,DIFF_ELO,DIFF_Q1 PLUS Q2 W,DIFF_R SCORE,DIFF_TR RATING,DIFF_SOS RATING,DIFF_LUCK RATING,DIFF_CONSISTENCY TR RATING,DIFF_V 1-25 WINS,DIFF_SEED
2015,32,471,Wisconsin,1,72.0,2,491,Oregon,8,65.0,32,1,7.0,126.815,93.2904,33.5251,34.3,126.4,92.1,0.974,58.0767,59.3,54.6,12.4,31.9,35.6,46.7,16.7,76.3,21.1,55.1,35.7,44.0,36.0,63.0,37.0,9.2,50.2,91.17647,30.284,11.4,2.077,67.699,79.203,82.389,76.3,34,31,3,114.457,101.273,13.1844,13.1,112.6,99.5,0.806,66.1195,67.8,52.1,17.0,30.6,29.5,47.8,16.8,68.3,35.3,50.6,36.7,46.8,33.3,66.1,33.9,10.6,51.4,72.72727,26.458,3.0,1.384,54.645,76.753,79.134,76.7,33,24,9,4,3,9,10,19,1,100.0,27,16,3,6,9,2,92.7,22.3,9.9,1.1,9.9,7,1,8.5,5.5,4.3,9.1,2,3,1.0107592518211281,0.17704225614140295,-2.9356058516472414,-0.47576789184210627,-0.251827208092071,-0.5792025786117626,-0.6956442325242891,-2.0452851476368963,0.006920801861072853,0.43831745120132337,-1.1134510304535847,-1.071410680608585,2.099729443530912,-0.6447511361923349,-1.9845892414169315,0.24161820690113175,1.526084509922818,0.09625640203432395,-0.10287539638317879,0.2773162859024883,-0.42082777584809217,0.494893464397354,1.4394133298796479,0.17250878833648375,-0.6665343593191416,-0.059337112368081736,0.6665343593191442,0.0593371123680831,-0.6567242890601347,-0.1929249395161819,-0.8363611593289793,-0.6159960621341312,1.7518177189313393,1.8765544779756669,1.7770779632521108,0.03494116145174237,12.358000000000004,-7.982599999999991,20.340700000000002,21.199999999999996,13.800000000000011,-7.400000000000006,0.16799999999999993,-8.0428,2.5,-4.6,1.2999999999999972,6.100000000000001,-1.0999999999999943,-0.10000000000000142,8.0,-14.199999999999996,4.5,-1.0,-2.799999999999997,2.700000000000003,-1.4000000000000004,-1.1999999999999957,18.44919999999999,-0.4000000000000057,0.8337169956797252,-2.459837959805135,0.3273753705196916,1.3496409151126072,-0.4313966493402505,-0.042040349844999714,2.744480579723247,-2.226207448318063,1.429828107888494,-0.3801916822856671,-0.9157212402454462,1.2669045415431641,-0.6071972469510599,0.607197246951061,-0.4637993495439528,-0.2203650971948481,-0.12473675904432757,1.7421368018003685,3.8260000000000005,8.4,0.6930000000000001,13.053999999999995,2.450000000000003,3.2549999999999955,-23,-13,10,7.299999999999997,13.8,4.4,-3.1999999999999997,0.8000000000000007,5,-7
2015,32,533,Arkansas,5,78.0,32,501,North Carolina,4,87.0,16,0,-9.0,114.941,97.964,16.9767,16.3,113.3,97.0,0.857,69.1346,70.3,50.2,16.6,35.6,37.3,48.6,22.6,65.8,38.5,49.1,35.0,46.6,35.3,68.9,31.1,12.3,58.9,76.47059,25.539,3.8,1.74,61.527,77.545,80.425,72.4,34,26,8,117.921,94.1249,23.7959,26.7,118.4,91.7,0.95,69.0232,69.5,51.4,18.2,39.9,34.7,45.3,17.8,69.5,37.6,51.3,34.5,45.7,29.8,77.4,22.6,11.9,60.9,68.57143,38.128,6.5,1.309,89.438,77.336,80.84,70.1,35,24,11,20,15,4,8,12,1,98.3,11,17,7,4,11,0,99.7,12.3,6.5,1.9,7.9,0,3,18.6,11.5,-2.2,11.3,4,9,-0.4565826605751877,-0.05639850264892105,-0.689666844868639,0.16592896723749392,0.6799334618485924,1.762790456644497,-0.31951479716503883,-0.894771580655657,0.7520604689033271,-0.5421294791174329,1.3669296104013757,-0.6510071821585918,-1.5024013173558497,-0.23307904923384692,0.7432987586347805,0.6022011034596921,-0.3803529672618407,0.3186741077058661,-0.3690095739831468,-0.5591054151259803,0.42948480437982345,0.13514583430093022,1.1109565968869746,-1.4697748766268737,0.48909911068449174,2.1539947878083687,-0.4890991106844874,-2.153994787808364,0.3702599849300467,0.2377458850603458,0.7612857953336745,1.1285609573250892,0.5356343182491675,-0.1816020462557081,0.3884185768906423,-0.3574900445839688,-2.980000000000004,3.839100000000002,-6.819199999999999,-10.399999999999999,-5.1000000000000085,5.299999999999997,-0.09299999999999997,0.11140000000000327,-1.1999999999999957,-1.5999999999999979,-4.299999999999997,2.5999999999999943,3.3000000000000043,4.800000000000001,-3.700000000000003,0.8999999999999986,-2.1999999999999957,0.5,0.8999999999999986,5.4999999999999964,0.40000000000000036,-2.0,7.899159999999995,2.3000000000000114,-0.40018415792626666,-0.855595812106133,-1.0828569947959046,0.5752567834906182,1.29418994802076,2.0179367925599676,-1.2693222681220027,0.14109765517508832,-0.6990270749677068,0.1900958411428335,0.2943389700788932,2.5807314735138482,-1.664895677123877,1.6648956771238765,0.1325140998697009,-0.36727516199141474,0.7172363645048756,0.7459086214746111,-12.588999999999999,-2.7,0.43100000000000005,-27.911,0.20900000000000318,-0.41500000000000625,9,-2,1,-1.4000000000000057,-6.300000000000001,-5.0,4.1,-3.4000000000000004,-4,1
2015,32,468,Xavier,6,75.0,16,518,Georgia St.,14,67.0,32,1,8.0,115.283,96.6313,18.6517,18.8,115.0,96.2,0.886,65.1714,66.0,53.0,18.0,31.3,38.1,50.2,19.2,72.9,34.4,53.4,34.9,48.9,35.0,67.2,32.8,8.3,62.9,61.76471,30.82,1.4,1.566,55.641,77.273,81.0,72.5,34,21,13,110.463,100.687,9.77537,10.6,109.1,98.5,0.764,62.5745,64.3,51.9,16.5,30.5,38.4,45.0,22.8,65.5,39.4,53.4,31.9,42.2,32.6,72.6,27.4,13.7,52.0,71.875,13.113,-3.0,2.178,39.26,76.722,79.328,73.4,32,23,9,30,36,8,3,11,4,97.1,53,46,0,1,1,5,0.1,11.9,7.7,-1.2,9.8,5,4,6.7,-0.8,-1.1,10.2,0,1,0.4771803745861035,0.11034489648702399,0.05897949072422755,-0.7431415831252731,-0.4029235329473131,-0.6043852994209701,-0.142512709937155,-0.07613692722669956,1.3795465043073316,-0.6597831107556825,-0.06244228432860189,1.451010310091374,0.933325197148535,-1.6053193390954705,0.1005205517260434,0.8843964138098688,0.9859272247204971,0.9859272247204971,-0.40702874221171403,-1.5476037890687153,1.18168439458144,-1.0095057160058787,0.9701894256044024,-0.15594794465618605,0.1561199752597158,1.21381840543253,-0.15611997525971294,-1.2138184054325283,-0.9548810137669609,0.8340593344739988,1.4958361193165042,-0.5058135135367064,0.5668185080102472,0.8474762158599816,-1.0002408094708266,-0.04553771741945032,4.820000000000007,-4.055700000000002,8.876330000000001,8.200000000000001,5.900000000000006,-2.299999999999997,0.122,2.596900000000005,1.1000000000000014,1.5,0.8000000000000007,-0.29999999999999716,5.200000000000003,-3.6000000000000014,7.400000000000006,-5.0,0.0,3.0,6.699999999999996,2.3999999999999986,-5.399999999999999,10.899999999999999,-10.110289999999999,-0.9000000000000057,0.3668354780990795,0.8021210738495007,0.201461766473657,-0.06637578271045545,2.0393296150630142,-1.513452594419976,2.5386445362440053,-0.7838758620838253,0.0,1.1405750468570013,2.1911901105873186,1.1261373702605884,-1.0576984301728143,1.0576984301728154,-1.7889403482409598,2.0016496328532107,-0.2806577078497343,-0.9547030920513763,17.707,4.4,-0.6119999999999999,16.381,0.5510000000000019,1.671999999999997,-23,-10,10,97.0,5.2,8.5,-0.09999999999999987,-0.3999999999999986,5,-8
2015,32,494,Ohio St.,10,58.0,32,534,Arizona,2,73.0,8,0,-15.0,115.312,94.3058,21.0066,21.4,114.2,92.8,0.916,65.1703,66.2,54.5,17.0,34.1,34.8,46.6,22.1,68.6,27.4,53.9,37.2,45.8,31.8,67.9,32.1,14.7,55.6,69.69697,28.047,2.5,1.599,88.173,77.558,80.223,67.8,33,23,10,118.227,85.9123,32.3143,29.0,115.5,86.5,0.965,65.5943,66.9,53.6,16.7,34.1,47.1,44.3,21.1,77.7,36.3,53.4,36.0,42.0,32.8,74.2,25.8,10.2,53.2,91.17647,24.455,9.0,1.481,82.563,77.836,81.471,69.9,34,31,3,41,40,1,7,8,0,84.0,5,4,9,9,18,3,99.9,17.9,8.8,-3.6,11.8,0,7,22.3,7.9,-0.1,9.9,3,0,0.9774105719939387,0.677272453549238,-0.47576789184210627,-0.6361921066120068,0.3021926497104859,0.3021926497104859,-0.8726463197521729,1.8487607713765275,-0.03229707535167796,-0.9343082512449354,1.1567278611763792,0.736324362726386,-0.5418331144527142,2.5800135449824824,-0.9969056551913121,0.3983933793178968,1.1447970144858852,0.9859272247204971,0.4674121270453218,0.011182108302520255,0.16785016430969432,-1.0749143760234117,-0.5313270680763827,-0.06210316380113896,0.2932290310228592,1.527210532891144,-0.2932290310228549,-1.52721053289114,1.1653445841482508,-0.32543903938588276,0.15528177804784052,-0.285448416341857,-0.8988384107605794,-0.24397042577786737,-0.2512065929492982,1.7770779632521108,-2.9150000000000063,8.393500000000003,-11.307700000000004,-7.600000000000001,-1.2999999999999972,6.299999999999997,-0.04899999999999993,-0.4240000000000066,0.8999999999999986,0.3000000000000007,0.0,-12.300000000000004,2.3000000000000043,1.0,-9.100000000000009,-8.899999999999999,0.5,1.2000000000000028,3.799999999999997,-0.9999999999999964,4.5,2.3999999999999986,-21.4795,-2.1000000000000085,0.3001381184447006,0.16042421476990049,0.0,-2.7214070911287003,0.9020111758932575,0.42040349844999314,-3.121846659435197,-1.395299034509209,0.15886978976538813,0.45623001874280156,1.242764540333106,-0.4692239042752438,-1.233981501868285,1.2339815018682851,1.4907836235341336,0.4407301943896975,-0.6548679849827119,-2.028284556201409,3.5920000000000023,-6.5,0.11799999999999988,5.609999999999999,-0.2779999999999916,-1.2480000000000047,36,36,-10,-15.900000000000006,-4.400000000000002,0.9000000000000004,-3.5,1.9000000000000004,-3,8
2015,32,475,Villanova,1,68.0,32,500,North Carolina St.,8,71.0,16,0,-3.0,122.473,91.5163,30.9562,29.3,120.7,91.4,0.961,63.8347,65.1,55.3,16.6,32.7,42.4,45.5,21.7,68.9,30.3,53.1,38.9,45.2,30.8,57.0,43.0,10.9,62.8,94.11765,27.643,11.3,1.885,67.053,77.403,79.912,72.7,34,32,2,114.001,98.6377,15.3629,16.0,113.3,97.3,0.852,63.8463,64.5,49.6,16.2,34.1,36.1,45.5,15.4,69.5,34.1,47.4,36.1,43.6,33.2,67.6,32.4,13.6,46.7,60.60606,32.14,1.1,1.343,79.763,77.566,80.29,68.5,33,20,13,2,2,13,4,17,0,100.0,39,47,4,6,10,3,92.3,20.3,8.1,2.2,10.0,3,1,11.2,8.0,-0.5,11.4,3,6,1.2442000106114497,-0.6566747395383222,-0.689666844868639,-0.9035657978951737,-0.05036544161841313,0.3021926497104859,0.8088735089127149,-0.5850179280068623,-0.46369372469193126,-0.46369372469193126,0.9885664617963811,-1.6599755784385755,-0.4389150927130885,-0.23307904923384692,-0.5422576551826931,0.053488000001014335,0.890605350861265,-0.9205102524641615,1.1137379869309543,0.0492012765310875,-0.02837581574289964,-0.5516450958831556,-1.0005509723516282,0.1255863979089619,-1.8417548372889372,0.23446800712436716,1.8417548372889394,-0.2344680071243657,-0.09353936461390608,0.8009308095065738,1.4774723612169331,-1.4790926928139552,0.6291868875324109,-0.6805490824330087,2.0548102182398185,-1.1096508004409502,8.471999999999994,-7.121399999999994,15.5933,13.3,7.400000000000006,-5.8999999999999915,0.10899999999999999,-0.011600000000001387,5.699999999999996,0.40000000000000213,-1.3999999999999986,6.299999999999997,0.0,6.299999999999999,-0.5999999999999943,-3.8000000000000007,5.700000000000003,2.799999999999997,1.6000000000000014,-2.400000000000002,-2.6999999999999993,16.099999999999994,33.51159,4.200000000000003,1.900874750149772,0.2138989530265346,-0.35255809132889904,1.3938914369195772,0.0,2.6485420402349567,-0.20583604347924156,-0.5957456551837075,1.8111156033254265,1.0645367103998669,0.523269280140256,-1.1261373702605901,-2.076222844413304,2.076222844413305,-0.8944701741204799,2.9565650540308885,1.3097359699654196,3.1644610186807687,-4.497,10.200000000000001,0.542,-12.710000000000008,-0.1629999999999967,-0.3780000000000001,-37,-45,7,7.700000000000003,9.100000000000001,0.09999999999999964,2.7,-1.4000000000000004,0,-7
2015,32,496,Northern Iowa,5,53.0,32,508,Louisville,4,66.0,8,0,-13.0,115.17,94.2192,20.9503,21.8,114.0,92.2,0.92,58.014,57.4,56.2,18.0,26.9,40.2,45.1,19.3,73.1,26.7,53.9,39.7,43.8,31.6,60.0,40.0,8.1,53.6,90.90909,17.742,5.4,2.165,47.901,76.839,79.397,72.6,33,30,3,108.601,88.176,20.4245,21.3,107.9,86.6,0.926,64.8006,66.2,47.8,17.8,35.1,38.8,43.4,21.8,69.1,34.7,48.9,30.4,43.3,29.3,67.4,32.6,14.8,47.8,75.0,32.346,5.8,1.458,79.783,76.847,81.129,66.0,32,24,8,14,9,3,5,8,1,99.4,21,22,3,6,9,0,98.9,11.5,2.9,3.8,7.5,2,1,16.5,9.7,0.3,10.0,3,6,1.5443381290561526,-1.2569509764277258,0.05897949072422755,-0.047969985789038834,-1.510963248552426,0.5540198578025569,0.3221177690360379,0.012364116387241579,-0.6205652335429317,-1.2872691461596872,-0.020401934483601978,1.030606811641381,1.0019372116416123,-0.37030307822001124,-1.1066482758830476,0.1475531034510736,1.1447970144858852,-0.44390088316799686,1.4178913327594895,-2.117891312497216,-0.48623643586562504,-0.6497580859094549,-0.6251718489314315,-1.7043868287644963,-1.2541445983040393,0.19529399119204285,1.2541445983040418,-0.19529399119203864,-1.0211380637018117,1.1984731091156764,-0.2119933839435743,-1.277091353718678,0.5980026977713269,-1.4601538264600435,1.7518295764350476,0.24955244939678853,6.569000000000003,6.043199999999999,0.5258000000000003,0.5,6.099999999999994,5.6000000000000085,-0.006000000000000005,-6.7866,8.400000000000006,0.1999999999999993,-8.200000000000003,1.4000000000000057,1.7000000000000028,-2.5,4.0,-8.000000000000004,5.0,9.300000000000004,0.5,2.3000000000000007,-6.700000000000001,5.800000000000004,15.909090000000006,6.599999999999994,2.801289105483878,0.10694947651326639,-2.064983106354983,0.30975365264879634,0.6667039126167555,-1.0510087461249829,1.3722402898616235,-1.2542013793341211,1.5886978976538821,3.535782645256705,0.1635216500438299,1.0792149798330648,-1.4494385894960822,1.4494385894960804,-2.219611172817488,1.0650979697751037,2.0581565242313706,1.502277127038259,-14.603999999999996,-0.39999999999999947,0.7070000000000001,-31.881999999999998,-0.007999999999995566,-1.7319999999999993,-7,-13,-1,0.5,-5.0,-6.799999999999999,3.5,-2.5,-1,1
2015,32,523,Dayton,11,66.0,32,493,Oklahoma,3,72.0,16,0,-6.0,108.983,95.0972,13.8856,11.7,106.5,94.8,0.792,63.3147,64.4,52.8,17.8,24.2,48.6,47.3,21.1,72.0,31.1,52.9,35.1,47.1,31.8,62.6,37.4,7.2,60.8,75.75758,18.021,0.8,1.54,46.592,75.992,78.25,68.3,33,25,8,111.785,87.6854,24.1001,22.7,110.0,87.3,0.935,66.9861,68.2,49.4,17.7,30.9,32.7,43.7,20.2,68.5,28.9,48.4,34.3,42.4,30.9,66.4,33.6,12.9,48.9,68.75,33.364,4.5,1.824,58.549,76.85,80.051,73.5,32,22,10,32,37,1,5,6,2,65.4,18,20,12,0,12,2,99.7,8.9,3.5,2.0,7.7,0,1,16.7,10.6,-1.0,10.4,7,6,0.41048301493172457,-0.7233720991927012,-0.047969985789038834,-0.10144472404567298,-2.1908967104010175,-0.503654416184142,2.180639684928808,-1.3372767987253642,0.24222806513757214,-1.1696155145214346,0.736324362726386,0.3579612141213913,0.6245711319296677,-0.5761391216992529,-0.41683751724928086,-0.7617428965661645,0.8270574349551089,-0.6027706729333852,-0.33099040575457955,-0.6351437515831149,0.5930064544236533,-0.9440970559883481,-0.5313270680763827,-0.9536285819241046,-0.7448823911837944,-0.0005760884695897296,0.744882391183797,0.0005760884695939047,-1.3192947884086381,0.5690311347345977,1.1101971992255182,-1.0750900146233997,-0.7429174619551724,0.8786604056210612,0.32108986014131574,-0.3406278842356892,-2.8019999999999925,7.4117999999999995,-10.214500000000001,-11.0,-3.5,7.5,-0.14300000000000002,-3.6713999999999913,3.3999999999999986,0.10000000000000142,-6.699999999999999,15.899999999999999,3.5999999999999943,0.9000000000000021,3.5,2.200000000000003,4.5,0.8000000000000043,4.700000000000003,0.9000000000000021,-5.7,11.899999999999999,7.007580000000004,-5.200000000000003,1.1338551141244257,0.053474738256634145,-1.6872422942168757,3.5179164836541723,1.4118435796590068,0.3783631486049947,1.2007102536289205,0.3449053793168836,1.429828107888494,0.3041533458285353,1.5371035104120014,0.42230151384772185,-0.7443063027142047,0.7443063027142031,-1.8883259231432357,2.185287213848918,-1.6215778675762336,0.6617177443770049,-15.342999999999996,-3.7,-0.28400000000000003,-11.957,-0.8579999999999899,-1.801000000000002,14,17,-6,-34.3,-7.799999999999999,-7.1,3.0,-2.7,-7,8
2015,32,504,Michigan St.,7,60.0,4,474,Virginia,2,54.0,32,1,6.0,115.973,95.052,20.9213,22.2,114.8,92.6,0.922,62.8407,63.2,53.8,17.9,34.6,31.9,45.7,17.0,74.0,37.7,51.6,38.6,44.1,32.3,65.3,34.7,13.2,64.6,67.64706,31.101,3.1,1.848,62.703,76.178,79.412,63.3,34,23,11,115.318,84.4292,30.8885,29.9,113.2,83.3,0.972,57.5332,58.5,51.2,16.1,34.0,34.2,41.7,18.1,75.7,27.9,50.1,36.1,39.5,30.3,72.7,27.3,13.5,54.3,90.625,30.179,10.0,1.652,73.465,78.344,80.638,72.3,32,29,3,23,21,4,6,10,2,97.4,7,7,8,5,13,0,99.9,15.2,9.5,-1.0,10.5,3,5,19.8,9.8,2.5,10.6,3,3,0.7439698132036147,-0.12309586230329765,0.005504752467593406,-0.957040536151806,0.42810625375652145,0.27700992890127846,-1.514278885953248,-1.0053978851730838,-0.38525797026642966,-1.9539730587764397,-0.9873299809185866,-0.5248861326235935,1.3106912768604795,1.8938934000516705,0.6178786207013688,-0.9185180689829295,0.41399598156510037,-0.06261338773106426,0.9996804822452552,0.0492012765310875,-0.3881234458393258,-1.8925226262425607,-0.29671511593876165,-1.2351629244892508,-0.21603317609738726,1.2334054133986951,0.21603317609738995,-1.2334054133986911,0.6684167096368729,0.7678022845391487,1.8080200070092058,-0.0834470772465799,-2.3021269500092423,0.5044501284880836,-0.44477724378394634,1.7250032834779827,0.6550000000000011,10.622800000000012,-9.967200000000002,-7.699999999999999,1.5999999999999943,9.299999999999997,-0.04999999999999993,5.307499999999997,2.5999999999999943,1.7999999999999972,0.6000000000000014,-2.3000000000000043,4.0,-1.1000000000000014,-1.7000000000000028,9.800000000000004,1.5,2.5,4.600000000000001,1.9999999999999964,-0.3000000000000007,10.299999999999997,-22.977940000000004,-9.0,0.8670656755069123,0.9625452886193994,0.151096324855243,-0.5088810007801643,1.56871508851001,-0.4624438482949931,-0.583202123191191,1.5363966896842984,0.4766093692961646,0.9504792057141677,1.5043991804032348,0.9384478085504891,-1.4494385894960824,1.449438589496081,-0.09938557490227573,1.8914670842557857,-2.806577078497326,-2.169780527261929,0.9220000000000006,-6.9,0.19600000000000017,-10.762,-2.165999999999997,-1.225999999999999,16,14,-3,-2.5,-4.600000000000001,-0.3000000000000007,-3.5,-0.09999999999999964,0,5
2015,32,522,Duke,1,68.0,1,487,San Diego St.,8,49.0,32,1,19.0,124.253,94.9453,29.3074,31.5,124.6,93.1,0.966,65.6368,66.6,56.9,16.8,37.4,40.2,47.4,18.7,69.9,24.9,56.3,38.6,47.1,32.0,65.5,34.5,8.9,54.2,87.87879,33.93,10.7,1.062,95.491,77.534,81.331,69.1,33,29,4,104.401,88.1829,16.2186,15.6,102.5,86.9,0.87,59.9465,60.3,46.7,18.6,35.9,36.2,42.7,21.5,69.8,26.7,46.1,32.1,41.2,30.6,69.5,30.5,14.3,47.1,75.75758,19.89,1.3,1.819,55.636,78.713,81.002,63.0,33,25,8,6,5,11,6,17,0,99.9,26,26,4,3,7,2,94.5,21.8,11.4,1.3,12.9,7,2,10.6,4.0,1.0,9.9,2,1,1.7777788878464744,-1.623786454526803,-0.5827173683553726,0.37982792026402856,1.1332224364143195,0.755481624276213,0.3221177690360379,-0.5628926671033766,0.28144594235032294,-1.5617942866489372,-0.2726440335535985,0.9044857621063828,-0.09585502024768264,-0.13016102749422614,-1.3888435862332247,-1.1066482758830476,1.9073720053597483,-1.33357170585417,0.9996804822452552,-1.4715654526115807,0.5930064544236533,-1.3365490160935385,-0.437482287221334,-1.0943957532066768,-0.17685916016506018,0.6066211584814702,0.1768591601650629,-0.6066211584814672,-0.7561098639624099,1.0328304842785505,-0.1018108353461496,-1.4056376604156724,-0.4934439438665221,-2.3956795192924853,1.4656818220340069,0.32108986014131574,19.852000000000004,6.7623999999999995,13.088800000000003,15.9,22.099999999999994,6.199999999999989,0.09599999999999997,5.6902999999999935,10.199999999999996,-1.8000000000000007,1.5,4.0,4.699999999999996,-2.8000000000000007,0.10000000000000853,-1.8000000000000007,10.199999999999996,6.5,5.899999999999999,1.3999999999999986,-5.4,7.100000000000001,12.12120999999999,6.099999999999994,3.4015653423732775,-0.9625452886194011,0.3777408121381065,0.8850104361394144,1.8432402289992602,-1.1771297956599813,0.03430600724654351,-0.2821953103501771,3.2409437112139186,2.471245934856836,1.9295554705171918,0.6569134659853428,-0.7834803186465304,0.7834803186465301,-1.7889403482409603,1.3038268250695229,1.9022355754259632,1.1445919618926912,14.04,9.399999999999999,-0.7569999999999999,39.855,-1.1789999999999878,0.32900000000000773,-20,-21,10,5.400000000000006,11.200000000000001,7.4,0.30000000000000004,3.0,5,-7
2015,32,478,Utah,5,75.0,16,520,Georgetown,4,64.0,32,1,11.0,116.433,89.5299,26.9035,26.2,115.1,88.9,0.951,60.3923,62.7,55.6,17.8,31.3,42.8,42.7,18.3,71.9,34.5,52.8,40.2,40.9,31.6,62.2,37.8,13.5,57.7,74.19355,27.56,3.7,1.554,27.543,77.76,81.657,70.2,31,23,8,113.166,93.597,19.5694,18.3,111.5,93.2,0.887,63.7582,64.7,50.9,19.2,34.3,44.1,46.6,20.6,68.7,43.9,50.4,34.7,42.7,35.9,68.4,31.6,14.5,54.4,67.74194,32.914,3.8,1.639,84.19,78.19,81.023,70.2,31,21,10,19,24,3,4,7,1,98.0,25,29,4,4,8,0,97.6,17.8,8.0,-2.3,11.6,2,3,12.6,8.4,0.6,10.3,3,4,1.3442460500930182,-0.2231419017848661,-0.047969985789038834,0.7006763498038278,-0.4029235329473131,0.35255809132889904,0.897374552526656,1.1850029442719667,-1.5617942866489372,-0.03229707535167796,-0.44080543293359514,0.5261226135013894,0.5902651246831291,-0.5075271072061707,0.11619806896772014,1.5898846896853116,0.7952834770020307,0.03270848612816776,1.607987173902323,-0.48306707866884585,-1.4346620061198376,-0.8459840659620489,-0.6251718489314315,1.3924909394521225,-0.8232304230484472,0.39116407085367544,0.8232304230484497,-0.39116407085367116,0.7678022845391487,1.0990875342134006,0.5409206981388264,-0.06508331914700889,-0.15041785649462405,-0.15041785649462405,0.17340030058752284,-0.4358178341751381,3.26700000000001,-4.067099999999996,7.334099999999999,7.899999999999999,3.5999999999999943,-4.299999999999997,0.06399999999999995,-3.3659000000000034,4.700000000000003,-1.3999999999999986,-2.9999999999999964,-1.3000000000000043,-3.8999999999999986,-2.3000000000000007,3.200000000000003,-9.399999999999999,2.3999999999999986,5.5,-1.8000000000000043,-4.299999999999997,-1.0,3.3000000000000043,6.451610000000002,0.0,1.5673879518778844,-0.7486463355928666,-0.7554816242762121,-0.28762839174531074,-1.5294972112972591,-0.9669280464349845,1.0977922318892999,-1.4736866207175914,0.7625749908738629,2.091054252571169,-0.5886779401577887,-2.017662788383554,-1.2143944939021227,1.214394493902121,-0.3312852496742519,0.6060040172858353,0.0,0.609218134762661,-5.354000000000003,-0.09999999999999964,-0.08499999999999996,-56.647,-0.4299999999999926,0.6340000000000003,-6,-5,-1,0.4000000000000057,5.200000000000001,-0.40000000000000036,-2.9,1.299999999999999,-1,1
